gc_id,name,url,city,state,country,revenue,size,sector,updated_at,created_at,image
gc_id101693,Merus,merus.nl,Utrecht,,NL,43947000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MRUS.png
gc_id101694,InterDigital,interdigital.com,Wilmington,DE,US,549588000,Upper Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IDCC.png
gc_id101695,Highwoods Properties,highwoods.com,Raleigh,NC,US,833997000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HIW.png
gc_id101696,Helen of Troy,helenoftroy.com,El Paso,TX,US,2072667000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HELE.png
gc_id101697,Green Brick Partners,greenbrickpartners.com,Plano,TX,US,1777710000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GRBK.png
gc_id101698,Victory Capital Holdings,vcm.com,San Antonio,TX,US,840357000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VCTR.png
gc_id101699,Outfront Media,outfrontmedia.com,New York,NY,US,1820600000,Enterprise,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OUT.png
gc_id101700,PENN Entertainment,pennentertainment.com,Wyomissing,PA,US,6362900000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PENN.png
gc_id101701,Grupo Aval Acciones y Valores,grupoaval.com,Bogotá,,CO,4.71E+13,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AVAL.png
gc_id101702,National Health Investors,nhireit.com,Murfreesboro,TN,US,319835000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NHI.png
gc_id101703,Global Business Travel Group,amexglobalbusinesstravel.com,New York,NY,US,2290000000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GBTG.png
gc_id101704,AssetMark Financial Holdings,assetmark.com,Concord,CA,US,708499000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AMK.png
gc_id101705,Tronox Holdings,tronox.com,Stamford,CT,US,2850000000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TROX.png
gc_id101706,Yelp Inc.,yelp.com,San Francisco,CA,US,1337062000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/YELP.png
gc_id101707,Hecla Mining Company,hecla-mining.com,Coeur d'Alene,ID,US,720227000,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HL.png
gc_id101708,LXP Industrial Trust,lxp.com,New York,NY,US,340503000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LXP.png
gc_id101709,BBB Foods,tiendas3b.com,Mexico City,,MX,1943230507,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TBBB.png
gc_id101710,Integra LifeSciences Holdings,integralife.com,Princeton,NJ,US,1541573000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IART.png
gc_id101711,Newmark Group,nmrk.com,New York,NY,US,2453110000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NMRK.png
gc_id101712,"NextEra Energy Partners, LP",investor.nexteraenergypartners.com,Juno Beach,FL,US,1078000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NEP.png
gc_id101713,ZKH Group,Unknown,Shanghai,,China,1206415133,Enterprise,Consumer Discretionary,58:53.2,58:53.2,
gc_id101714,Evotec SE,evotec.com,Hamburg,,DE,751448000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EVO.png
gc_id101715,Avista,avistacorp.com,Spokane,WA,US,1751554000,Enterprise,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AVA.png
gc_id101716,AvidXchange Holdings,avidxchange.com,Charlotte,NC,US,380720000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AVDX.png
gc_id101717,American States Water Company,aswater.com,San Dimas,CA,US,595699000,Upper Middle Market,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AWR.png
gc_id101718,WSFS Financial,wsfsbank.com,Wilmington,DE,US,1266064000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WSFS.png
gc_id101719,GoodRx Holdings,goodrx.com,Santa Monica,CA,US,750265000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GDRX.png
gc_id101720,Hub Group,hubgroup.com,Oak Brook,IL,US,4202585000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HUBG.png
gc_id101721,Globalstar,globalstar.com,Covington,LA,US,223808000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GSAT.png
gc_id101722,Atour Lifestyle Holdings,yaduo.comc,Shanghai,,CN,2262983000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ATAT.png
gc_id101723,Kratos Defense & Security Solutions,kratosdefense.com,San Diego,CA,US,1037099999,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/KTOS.png
gc_id101724,Inter & Co,ri.bancointer.com.br,Belo Horizonte,MG,BR,7845004000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/INTR.png
gc_id101725,Atlantic Union Bankshares,atlanticunionbank.com,Richmond,VA,US,696271000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AUB.png
gc_id101726,Premier,premierinc.com,Charlotte,NC,US,1336095000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PINC.png
gc_id101727,"Corporación Inmobiliaria Vesta, S.A.B. de C.V.",vesta.com.mx,Mexico City,DF,MX,216265911,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VTMX.png
gc_id101728,Patrick Industries,patrickind.com,Elkhart,IN,US,3468045000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PATK.png
gc_id101729,Spectrum Brands Holdings,spectrumbrands.com,Middleton,WI,US,2918800000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SPB.png
gc_id101730,Silicon Motion Technology,siliconmotion.com,Hong Kong,,HK,640520569,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SIMO.png
gc_id101731,Intellia Therapeutics,intelliatx.com,Cambridge,MA,US,36275000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NTLA.png
gc_id101732,Golden Ocean Group,goldenocean.bm,Hamilton,,BM,885767000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GOGL.png
gc_id101733,International Seaways,intlseas.com,New York,NY,US,1071775000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/INSW.png
gc_id101734,Alamo Group,alamo-group.com,Seguin,TX,US,1689651000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALG.png
gc_id101735,Alpine Immune Sciences,alpineimmunesciences.com,Seattle,WA,US,58876000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALPN.png
gc_id101736,Boot Barn Holdings,bootbarn.com,Irvine,CA,US,1657615000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BOOT.png
gc_id101737,Playtika Holding,playtika.com,Herzliya Pituach,,IL,2567000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PLTK.png
gc_id101738,Alliance Resource Partners,arlp.com,Tulsa,OK,US,2566701000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ARLP.png
gc_id101739,Strategic Education,strategiceducation.com,Herndon,VA,US,1132924000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/STRA.png
gc_id101740,Inari Medical,inarimedical.com,Irvine,CA,US,493632000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NARI.png
gc_id101741,Plexus,plexus.com,Neenah,WI,US,4210305000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PLXS.png
gc_id101742,Corcept Therapeutics,corcept.com,Menlo Park,CA,US,482375000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CORT.png
gc_id101743,Mirion Technologies,mirion.com,Atlanta,GA,US,800900000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MIR.png
gc_id101744,CONSOL Energy,consolenergy.com,Canonsburg,PA,US,2506635000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CEIX.png
gc_id101745,Intapp,intapp.com,Palo Alto,CA,US,350873000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/INTA.png
gc_id101746,Leggett & Platt,leggett.com,Carthage,MO,US,4729000000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LEG.png
gc_id101747,Driven Brands Holdings,drivenbrands.com,Charlotte,NC,US,2304029000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DRVN.png
gc_id101748,Golar LNG,golarlng.com,Hamilton,,BM,298429000,Upper Middle Market,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GLNG.png
gc_id101749,Teladoc Health,teladochealth.com,Purchase,NY,US,2602415000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TDOC.png
gc_id101750,Frontdoor,frontdoorhome.com,Memphis,TN,US,1779000000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FTDR.png
gc_id101751,Sunrun,sunrun.com,San Francisco,CA,US,2259813000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RUN.png
gc_id101752,Sylvamo,sylvamo.com,Memphis,TN,US,3721000000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SLVM.png
gc_id101753,Kymera Therapeutics,kymeratx.com,Watertown,MA,US,78592000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/KYMR.png
gc_id101754,NMI Holdings,nationalmi.com,EmeryVille,CA,US,579003000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NMIH.png
gc_id101755,Fortrea Holdings,fortrea.com,Durham,NC,US,3109000000,Enterprise,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FTRE.png
gc_id101756,Fulton Financial,fultonbank.com,Lancaster,PA,US,1504253000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FULT.png
gc_id101757,PriceSmart,pricesmart.com,San Diego,CA,US,4411842000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PSMT.png
gc_id101758,Mueller Water Products,muellerwaterproducts.com,Atlanta,GA,US,1275700000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MWA.png
gc_id101759,CarGurus,cargurus.com,Cambridge,MA,US,914242000,Upper Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CARG.png
gc_id101760,TEGNA,tegna.com,Tysons,VA,US,2910930000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TGNA.png
gc_id101761,LegalZoom.com,legalzoom.com,Glendale,CA,US,660727000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LZ.png
gc_id101762,Talos Energy,talosenergy.com,Houston,TX,US,1457886000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TALO.png
gc_id101763,Pactiv Evergreen,pactivevergreen.com,Lake Forest,IL,US,5510000000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PTVE.png
gc_id101764,EVERTEC,evertecinc.com,San Juan,PR,US,694709000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EVTC.png
gc_id101765,Rocket Pharmaceuticals,rocketpharma.com,Cranbury,NJ,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RCKT.png
gc_id101766,Recursion Pharmaceuticals,recursion.com,Salt Lake City,UT,US,44575000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RXRX.png
gc_id101767,Atmus Filtration Technologies,Atmus.com,Nashville,TN,US,1628100000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ATMU.png
gc_id101768,Medical Properties Trust,medicalpropertiestrust.com,Birmingham,AL,US,871799000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MPW.png
gc_id101769,Tecnoglass,tecnoglass.com,Barranquilla,,CO,833265000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TGLS.png
gc_id101770,Gibraltar Industries,gibraltar1.com,Buffalo,NY,US,1377736000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ROCK.png
gc_id101771,Patterson Companies,pattersoncompanies.com,Saint Paul,MN,US,6471471000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PDCO.png
gc_id101772,Dave & Buster's Entertainment,ir.daveandbusters.com,Dallas,TX,US,1964427000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PLAY.png
gc_id101773,Rhythm Pharmaceuticals,rhythmtx.com,Boston,MA,US,77428000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RYTM.png
gc_id101774,Arbor Realty Trust,arbor.com,Uniondale,NY,US,721012000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ABR.png
gc_id101775,Embotelladora Andina,Unknown,Unknown,,Chile,3124269044,Enterprise,Consumer Staples,58:53.2,58:53.2,
gc_id101776,PROCEPT BioRobotics,procept-biorobotics.com,Redwood City,CA,US,136191000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PRCT.png
gc_id101777,Hudbay Minerals,hudbayminerals.com,Toronto,ON,CA,1715137149,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HBM.png
gc_id101778,Werner Enterprises,werner.com,Omaha,NE,US,3283499000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WERN.png
gc_id101779,Cimpress,cimpress.com,Dundalk,,IE,3079627000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CMPR.png
gc_id101780,Community Bank System,cbna.com,Dewitt,NY,US,756027000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CBU.png
gc_id101781,AMN Healthcare Services,amnhealthcare.com,Dallas,TX,US,3789254000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AMN.png
gc_id101782,Cable One,cableone.biz,Phoenix,AZ,US,1678081000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CABO.png
gc_id101783,Minerals Technologies,mineralstech.com,New York,NY,US,2169900000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MTX.png
gc_id101784,Granite Construction,graniteconstruction.com,Watsonville,CA,US,3509138000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GVA.png
gc_id101785,N-able,n-able.com,Burlington,MA,US,421880000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NABL.png
gc_id101786,WNS (Holdings),wns.com,Mumbai,,IN,1224262000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WNS.png
gc_id101787,Zeta Global Holdings,zetaglobal.com,New York,NY,US,728723000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ZETA.png
gc_id101788,Oddity Tech,oddity.com,Tel Aviv-Jaffa,,IL,137929277,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ODD.png
gc_id101789,"RXO, Inc.",rxo.com,Charlotte,NC,US,3927000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RXO.png
gc_id101790,PGT Innovations,pgtinnovations.com,North Venice,FL,US,1504241000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PGTI.png
gc_id101791,JetBlue Airways,jetblue.com,Long Island City,NY,US,9615000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/JBLU.png
gc_id101792,Atlanta Braves Holdings,libertymedia.com/companies/braves-group.html,Englewood,CO,US,640667000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BATRK.png
gc_id101793,TG Therapeutics,tgtherapeutics.com,New York,NY,US,233662000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TGTX.png
gc_id101794,Mister Car Wash,mistercarwash.com,Tucson,AZ,US,927070000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MCW.png
gc_id101795,Bank of Hawaii,boh.com,Honolulu,HI,US,982712000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BOH.png
gc_id101796,Sonos,sonos.com,Santa Barbara,CA,US,1655255000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SONO.png
gc_id101797,Bloomin' Brands,bloominbrands.com,Tampa,FL,US,4671470000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BLMN.png
gc_id101798,Atlanta Braves Holdings,libertymedia.com/companies/braves-group.html,Englewood,CO,US,640667000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BATRA.png
gc_id101799,CVB Financial,cbbank.com,Ontario,CA,US,666280000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CVBF.png
